cover,title,author,shelf,isbn,isbn13,asin,pages,avg_rating,num_ratings,date_pub,date_pub_edition,review,comments,read_count,date_started,date_read,goodreads_id,goodreads_url,rating_numeric
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481495007l/33311863.jpg,American War,"El Akkad, Omar",read,,,B0DWV9LTTG,384.0,3.80,40600,2017,2017,Write a review,0,not set[edit],,2020-02-03,33311863,https://www.goodreads.com/book/show/33311863-american-war,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564561209l/49947205.SY75_.jpg,"The End is Always Near: Apocalyptic Moments, from the Bronze Age Collapse to Nuclear Near Misses","Carlin, Dan",read,0008340927,9780008340926,0008340927,288.0,3.89,13146,2019,2019,Write a review,0,"Feb 03, 2020[edit]",,2020-02-03,49947205,https://www.goodreads.com/book/show/49947205-the-end-is-always-near,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521228712l/38242135.jpg,"AI Superpowers: China, Silicon Valley, and the New World Order","Lee, Kai-Fu",read,132854639X,9781328546395,132854639X,255.0,4.09,16105,2018,2018,Write a review,0,not set[edit],,2020-02-03,38242135,https://www.goodreads.com/book/show/38242135-ai-superpowers,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559986152l/386162.SY75_.jpg,"The Hitchhiker’s Guide to the Galaxy(The Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",read,,,B0DSZNSNLV,193.0,4.22,1953768,1979,2007,Write a review,0,"Sep 04, 2024[edit]not set[edit]",,2020-02-03,386162,https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391813567l/15751404.jpg,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants","Gladwell, Malcolm",read,0316204366,9780316204361,0316204366,305.0,3.97,188411,2013,2013,Write a review,0,not set[edit],,2020-02-03,15751404,https://www.goodreads.com/book/show/15751404-david-and-goliath,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417l/40102.jpg,Blink: The Power of Thinking Without Thinking,"Gladwell, Malcolm",read,0316010669,9780316010665,0316010669,296.0,3.96,611946,2005,2007,Write a review,0,not set[edit],,2020-02-03,40102,https://www.goodreads.com/book/show/40102.Blink,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315l/3228917.jpg,Outliers: The Story of Success,"Gladwell, Malcolm",read,0316017922,9780316017923,0316017922,309.0,4.19,838046,2008,2008,Write a review,0,not set[edit],,2020-02-03,3228917,https://www.goodreads.com/book/show/3228917-outliers,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549393502l/43848929.jpg,Talking to Strangers: What We Should Know About the People We Don't Know,"Gladwell, Malcolm",read,0316478520,9780316478526,0316478520,388.0,3.99,326115,2019,2019,Write a review,0,not set[edit],,2020-02-03,43848929,https://www.goodreads.com/book/show/43848929-talking-to-strangers,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568315592l/45016225.jpg,Trailblazer: The Power of Business as the Greatest Platform for Change,"Benioff, Marc",read,1984825208,9781984825209,B07PZ4HBB9,235.0,3.82,2277,2019,2019,Write a review,0,not set[edit],,2020-02-03,45016225,https://www.goodreads.com/book/show/45016225-trailblazer,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422925721l/22859860.jpg,Project Management for the Unofficial Project Manager,"Kogon, Kory",read,194163110X,9781941631102,194163110X,256.0,4.06,1965,,2015,Write a review,0,not set[edit],,2020-02-03,22859860,https://www.goodreads.com/book/show/22859860-project-management-for-the-unofficial-project-manager,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503365703l/34536488.jpg,Principles: Life and Work,"Dalio, Ray",read,1508243247,9781508243243,1508243247,16.0,4.11,63962,2017,2017,Write a review,0,not set[edit],,2020-02-03,34536488,https://www.goodreads.com/book/show/34536488-principles,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509135882l/35631386.jpg,The Undoing Project: A Friendship That Changed Our Minds,"Lewis, Michael",read,0393354776,9780393354775,0393354776,368.0,3.99,62537,2016,2017,Write a review,0,not set[edit],,2020-02-03,35631386,https://www.goodreads.com/book/show/35631386-the-undoing-project,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562687004l/46266188.jpg,The Fifth Risk: Undoing Democracy,"Lewis, Michael",read,0393357457,9780393357455,0393357457,255.0,4.09,46863,2018,2019,Write a review,0,not set[edit],,2020-02-03,46266188,https://www.goodreads.com/book/show/46266188-the-fifth-risk,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553767026l/42872963.jpg,"The Algebra of Happiness: Notes on the Pursuit of Success, Love, and Meaning","Galloway, Scott",read,0593084195,9780593084199,0593084195,256.0,3.78,7968,2019,2019,Write a review,0,not set[edit],,2020-02-03,42872963,https://www.goodreads.com/book/show/42872963-the-algebra-of-happiness,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767.jpg,A People’s History of the United States: 1492 - Present,"Zinn, Howard",read,0060838655,9780060838652,B007CDYGTO,729.0,4.08,257491,1980,1995,Write a review,0,not set[edit],,2020-02-03,2767,https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463569814l/27161156.jpg,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,"Vance, J.D.",read,,,,264.0,3.85,482073,2016,2016,Write a review,0,not set[edit],,2020-02-03,27161156,https://www.goodreads.com/book/show/27161156-hillbilly-elegy,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562761669l/32191710.jpg,Astrophysics for People in a Hurry,"Tyson, Neil deGrasse",read,0393609391,9780393609394,0393609391,223.0,4.08,197419,2017,2017,Write a review,0,not set[edit],,2020-02-03,32191710,https://www.goodreads.com/book/show/32191710-astrophysics-for-people-in-a-hurry,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352186981l/15800883.jpg,Gilgamesh: A New Rendering in English Verse,Unknown,read,,,B0DSZYLC4T,99.0,3.74,829,2014,1992,Write a review,0,not set[edit],,2015-05-10,15800883,https://www.goodreads.com/book/show/15800883-gilgamesh,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427517214l/226226.jpg,"Leading with the Heart: Coach K's Successful Strategies for Basketball, Business, and Life","Krzyzewski, Mike",currently-reading,0446676780,9780446676786,0446676780,291.0,4.21,3698,2000,2001,Write a review,0,"May 09, 2025[edit]",,2025-05-09,226226,https://www.goodreads.com/book/show/226226.Leading_with_the_Heart,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416873321l/164780.jpg,The Jewish State,"Herzl, Theodor",currently-reading,0486258491,9780486258492,0486258491,176.0,3.51,1661,1896,1989,Write a review,0,"Apr 06, 2025[edit]",,2025-02-14,164780,https://www.goodreads.com/book/show/164780.The_Jewish_State,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391644l/8909.jpg,The War of the Worlds,"Wells, H.G.",currently-reading,0375759239,9780375759239,0375759239,192.0,3.83,336956,1898,2002,Write a review,0,"May 21, 2025[edit]",,2020-02-03,8909,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521213881l/8695.jpg,"The Restaurant at the End of the Universe(The Hitchhiker's Guide to the Galaxy, #2)","Adams, Douglas",to-read,,,B0DSZZ64ST,250.0,4.20,307106,1980,2005,Write a review,0,not set[edit],,2020-02-03,8695,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566147509l/582567.jpg,Reminiscences,"MacArthur, Douglas",to-read,1557504830,9781557504838,1557504830,472.0,4.19,215,1964,2012,Write a review,0,not set[edit],,2020-02-03,582567,https://www.goodreads.com/book/show/582567.Reminiscences,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519394514l/37506435.jpg,The Common Good,"Reich, Robert B.",to-read,052552049X,9780525520498,052552049X,208.0,4.10,2758,2018,2018,Write a review,0,not set[edit],,2020-02-04,37506435,https://www.goodreads.com/book/show/37506435-the-common-good,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328046792l/13425570.jpg,How Will You Measure Your Life?,"Christensen, Clayton M.",to-read,0062102427,9780062102423,0062102427,240.0,4.05,36952,2012,2012,Write a review,0,not set[edit],,2020-02-04,13425570,https://www.goodreads.com/book/show/13425570-how-will-you-measure-your-life,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348188798l/8310410.jpg,Multipliers: How the Best Leaders Make Everyone Smarter,"Wiseman, Liz",to-read,0061964395,9780061964398,0061964395,288.0,3.99,15122,2010,2010,Write a review,0,not set[edit],,2020-02-14,8310410,https://www.goodreads.com/book/show/8310410-multipliers,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572264646l/45894180.jpg,"Arguing with Zombies: Economics, Politics, and the Fight for a Better Future","Krugman, Paul",to-read,1324005017,9781324005018,1324005017,464.0,3.86,2432,2020,2020,Write a review,0,not set[edit],,2020-02-16,45894180,https://www.goodreads.com/book/show/45894180-arguing-with-zombies,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437226141l/25586859.jpg,"The Invisible Organization: How Ingenious CEOs Are Creating Thriving, Virtual Companies","Russo, Mitch",to-read,,,B00Y1HBEVM,273.0,3.11,18,2015,2015,Write a review,0,not set[edit],,2020-03-02,25586859,https://www.goodreads.com/book/show/25586859-the-invisible-organization,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560163756l/40265832.jpg,How to Be an Antiracist,"Kendi, Ibram X.",to-read,0525509283,9780525509288,0525509283,305.0,4.37,117910,2019,2019,Write a review,0,not set[edit],,2020-06-03,40265832,https://www.goodreads.com/book/show/40265832-how-to-be-an-antiracist,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609355352l/52275335.jpg,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,"Gates, Bill",to-read,0241448301,9780241448304,0241448301,272.0,4.12,49749,2021,2021,Write a review,0,not set[edit],,2020-12-30,52275335,https://www.goodreads.com/book/show/52275335-how-to-avoid-a-climate-disaster,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793965l/11468377.jpg,"Thinking, Fast and Slow","Kahneman, Daniel",to-read,0374275637,9780374275631,0374275637,499.0,4.17,556211,2011,2011,Write a review,0,not set[edit],,2021-02-05,11468377,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255573980l/1713426.jpg,Predictably Irrational: The Hidden Forces That Shape Our Decisions,"Ariely, Dan",to-read,,,,247.0,4.12,128676,2008,2008,Write a review,0,not set[edit],,2021-02-05,1713426,https://www.goodreads.com/book/show/1713426.Predictably_Irrational,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602713006l/50997978.jpg,Culture Warlords: My Journey Into the Dark Web of White Supremacy,"Lavin, Talia",to-read,0306846438,9780306846434,0306846438,288.0,3.87,5822,2020,2020,Write a review,0,not set[edit],,2021-02-22,50997978,https://www.goodreads.com/book/show/50997978-culture-warlords,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348412881l/467754.jpg,What They Don't Teach You at Harvard Business School: Notes from a Street-smart Executive,"McCormack, Mark H.",to-read,0553345834,9780553345834,0553345834,288.0,3.60,5223,1984,1986,Write a review,0,not set[edit],,2021-02-23,467754,https://www.goodreads.com/book/show/467754.What_They_Don_t_Teach_You_at_Harvard_Business_School,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577090827l/51791252.SY75_.jpg,The Vanishing Half,"Bennett, Brit",to-read,0525536299,9780525536291,0525536299,343.0,4.13,821309,2020,2020,Write a review,0,not set[edit],,2021-02-26,51791252,https://www.goodreads.com/book/show/51791252-the-vanishing-half,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348416401l/8187887.jpg,Free Thought and Official Propaganda,"Russell, Bertrand",to-read,1147585857,9781147585858,1147585857,70.0,4.35,439,1922,2010,Write a review,0,not set[edit],,2021-03-17,8187887,https://www.goodreads.com/book/show/8187887-free-thought-and-official-propaganda,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575509280l/5129.jpg,Brave New World,"Huxley, Aldous",to-read,0060929871,9780060929879,0060929871,268.0,3.99,1992632,1932,1998,Write a review,0,not set[edit],,2021-03-21,5129,https://www.goodreads.com/book/show/5129.Brave_New_World,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595814305l/54502643.jpg,Billion Dollar Loser: The Epic Rise and Spectacular Fall of Adam Neumann and WeWork,"Wiedeman, Reeves",to-read,0316461369,9780316461368,0316461369,352.0,4.09,13048,2020,2020,Write a review,0,not set[edit],,2021-03-22,54502643,https://www.goodreads.com/book/show/54502643-billion-dollar-loser,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416445924l/4898.jpg,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,"Kim, W. Chan",to-read,1591396190,9781591396192,1591396190,240.0,4.01,83713,2004,2005,Write a review,0,not set[edit],,2021-03-27,4898,https://www.goodreads.com/book/show/4898.Blue_Ocean_Strategy,
https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610894755l/54968118.jpg,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race","Isaacson, Walter",to-read,1982115858,9781982115852,1982115858,536.0,4.28,39222,2021,2021,Write a review,0,not set[edit],,2021-04-13,54968118,https://www.goodreads.com/book/show/54968118-the-code-breaker,
